0.01035146,0.03437499702,0.08693749398
0.01035148,0.00312499702,0.08699999392
0.0103515,-0.02812500298,0.08643749386
0.01035152,-0.04375000298,0.0855624938
0.01035154,-0.02812500298,0.08499999374
0.01035156,-0.01250000298,0.08474999368
0.01035158,0.01874999702,0.08512499362
0.0103516,0.06562499702,0.08643749356
0.01035162,0.128124997,0.0889999935
0.01035164,0.143749997,0.09187499344
0.01035166,0.190624997,0.09568749338
0.01035168,0.159374997,0.09887499333
0.0103517,0.112499997,0.1011249933
0.01035172,0.06562499702,0.1024374932
0.01035174,0.00312499702,0.1024999931
0.01035176,-0.02812500298,0.1019374931
0.01035178,-0.05937500298,0.100749993
0.0103518,-0.05937500298,0.09956249297
0.01035182,-0.04375000298,0.09868749291
0.01035184,-0.01250000298,0.09843749285
0.01035186,0.04999999701,0.09943749279
0.01035188,0.143749997,0.1023124927
0.0103519,0.159374997,0.1054999927
0.01035192,0.190624997,0.1093124926
0.01035194,0.190624997,0.1131249925
0.01035196,0.174999997,0.1166249925
0.01035198,0.128124997,0.1191874924
0.010352,0.08124999703,0.1208124924
0.01035202,0.01874999703,0.1211874923
0.01035204,-0.04375000297,0.1203124923
0.01035206,-0.07500000298,0.1188124922
0.01035208,-0.09062500298,0.1169999921
0.0103521,-0.07500000298,0.1154999921
0.01035212,-0.02812500299,0.114937492
0.01035214,0.04999999701,0.115937492
0.01035216,0.09687499701,0.1178749919
0.01035218,0.143749997,0.1207499918
0.0103522,0.159374997,0.1239374918
0.01035222,0.159374997,0.1271249917
0.01035224,0.128124997,0.1296874917
0.01035226,0.09687499703,0.1316249916
0.01035228,0.04999999703,0.1326249915
0.0103523,0.00312499703,0.1326874915
0.01035232,-0.04375000297,0.1318124914
0.01035234,-0.05937500298,0.1306249914
0.01035236,-0.04375000298,0.1297499913
0.01035238,-0.02812500298,0.1291874912
0.0103524,0.00312499701,0.1292499912
0.01035242,0.04999999701,0.1302499911
0.01035244,0.09687499701,0.1321874911
0.01035246,0.128124997,0.1340624911
0.01035248,0.143749997,0.1368749911
0.0103525,0.143749997,0.1403124911
0.01035252,0.112499997,0.1434374911
0.01035254,0.09687499702,0.1459374911
0.01035256,0.04999999703,0.1471874911
0.01035258,0.00312499703,0.1468749911
0.0103526,-0.04375000297,0.1446874911
0.01035262,-0.07500000297,0.1406249911
0.01035264,-0.09062500298,0.1359374911
0.01035266,-0.07500000299,0.1306249911
0.01035268,-0.028125003,0.1268749911
0.0103527,0.034374997,0.1253124911
0.01035272,0.081249997,0.1256249911
0.01035274,0.143749997,0.1284374911
0.01035276,0.174999997,0.1324999911
0.01035278,0.190624997,0.1374999911
0.0103528,0.174999997,0.1421874911
0.01035282,0.112499997,0.1453124911
0.01035284,0.04999999704,0.1465624911
0.01035286,-0.01250000296,0.1453124911
0.01035288,-0.07500000296,0.1409374911
0.0103529,-0.09062500297,0.1359374911
0.01035292,-0.09062500298,0.1303124911
0.01035294,-0.05937500299,0.1253124911
0.01035296,0.00312499699,0.1218749911
0.01035298,0.06562499699,0.1206249911
0.010353,0.128124997,0.1215624911
0.01035302,0.190624997,0.1249999911
0.01035304,0.206249997,0.1299999911
0.01035306,0.190624997,0.1353124911
0.01035308,0.143749997,0.1399999911
0.0103531,0.06562499706,0.1428124911
0.01035312,-0.02812500294,0.1428124911
0.01035314,-0.09062500295,0.1399999911
0.01035316,-0.137500003,0.1353124911
0.01035318,-0.153125003,0.1293749911
0.0103532,-0.106250003,0.1240624911
0.01035322,-0.02812500302,0.1203124911
0.01035324,0.06562499697,0.1190624911
0.01035326,0.143749997,0.1199999911
0.01035328,0.237499997,0.1237499911
0.0103533,0.268749997,0.1290624911
0.01035332,0.253124997,0.1349999911
0.01035334,0.253124997,0.1412499911
0.01035336,0.206249997,0.1462499911
0.01035338,0.143749997,0.1496874911
0.0103534,0.06562499706,0.1509374911
0.01035342,0.01874999705,0.1503124911
0.01035344,-0.04375000294,0.1474999911
0.01035346,-0.07500000296,0.1434374911
0.01035348,-0.09062500297,0.1387499911
0.0103535,-0.059375003,0.1346874911
0.01035352,-0.028125003,0.1318749911
0.01035354,0.04999999697,0.1309374911
0.01035356,0.128124997,0.1324999911
0.01035358,0.206249997,0.1365624911
0.0103536,0.268749997,0.1428124911
0.01035362,0.299999997,0.1503124911
0.01035364,0.284374997,0.1578124911
0.01035366,0.268749997,0.1646874911
0.01035368,0.2062499971,0.1693749911
0.0103537,0.1437499971,0.1715624911
0.01035372,0.04999999708,0.1709374911
0.01035374,0.01874999704,0.1684374911
0.01035376,-0.01250000296,0.1646874911
0.01035378,0.00312499701,0.1609374911
0.0103538,0.034374997,0.1581249911
0.01035382,0.08124999699,0.1574999911
0.01035384,0.143749997,0.1593749911
0.01035386,0.206249997,0.1637499911
0.01035388,0.206249997,0.1693749911
0.0103539,0.221874997,0.1756249911
0.01035392,0.190624997,0.1812499911
0.01035394,0.143749997,0.1853124911
0.01035396,0.09687499705,0.1871874911
0.01035398,0.03437499707,0.1865624911
0.010354,-0.01250000295,0.1837499911
0.01035402,-0.01250000298,0.1796874911
0.01035404,-0.01250000298,0.1753124911
0.01035406,0.018749997,0.1718749911
0.01035408,0.06562499698,0.1703124911
0.0103541,0.128124997,0.1715624911
0.01035412,0.190624997,0.1759374911
0.01035414,0.268749997,0.1831249911
0.01035416,0.268749997,0.1912499911
0.01035418,0.268749997,0.1996874911
0.0103542,0.2062499971,0.2059374911
0.01035422,0.1437499971,0.2093749911
0.01035424,0.06562499708,0.2093749911
0.01035426,-0.01250000292,0.2062499911
0.01035428,-0.05937500294,0.2003124911
0.0103543,-0.02812500301,0.1943749911
0.01035432,-0.01250000299,0.1890624911
0.01035434,0.06562499695,0.1853124911
0.01035436,0.1749999969,0.1846874911
0.01035438,0.2687499969,0.1871874911
0.0103544,0.3624999969,0.1931249911
0.01035442,0.409374997,0.2009374911
0.01035444,0.456249997,0.2109374911
0.01035446,0.440624997,0.2212499911
0.01035448,0.4093749971,0.2312499911
0.0103545,0.3468749971,0.2393749911
0.01035452,0.2531249971,0.2449999911
0.01035454,0.1906249971,0.2478124911
0.01035456,0.0968749971,0.2471874911
0.01035458,0.03437499708,0.2437499911
0.0103546,0.03437499702,0.2390624911
0.01035462,0.04999999701,0.2340624911
0.01035464,0.08124999699,0.2299999911
0.01035466,0.143749997,0.2274999911
0.01035468,0.206249997,0.2274999911
0.0103547,0.284374997,0.2303124911
0.01035472,0.331249997,0.2359374911
0.01035474,0.331249997,0.2421874911
0.01035476,0.2999999971,0.2484374911
0.01035478,0.2218749971,0.2528124911
0.0103548,0.1593749971,0.2553124911
0.01035482,0.06562499711,0.2549999911
0.01035484,-0.02812500289,0.2515624911
0.01035486,-0.1062500029,0.2453124911
0.01035488,-0.1531250029,0.2381249911
0.0103549,-0.137500003,0.2309374911
0.01035492,-0.121875003,0.2246874911
0.01035494,-0.04375000306,0.2209374911
0.01035496,0.06562499691,0.2203124911
0.01035498,0.1593749969,0.2228124911
0.010355,0.2374999969,0.2278124911
0.01035502,0.284374997,0.2337499911
0.01035504,0.284374997,0.2396874911
0.01035506,0.2531249971,0.2443749911
0.01035508,0.1593749971,0.2462499911
0.0103551,0.04999999714,0.2446874911
0.01035512,-0.04375000288,0.2399999911
0.01035514,-0.1375000029,0.2318749911
0.01035516,-0.168750003,0.2231249911
0.01035518,-0.137500003,0.2149999911
0.0103552,-0.04375000308,0.2099999911
0.01035522,0.0656249969,0.2084374911
0.01035524,0.2062499969,0.2112499911
0.01035526,0.3156249969,0.2178124911
0.01035528,0.3937499969,0.2268749911
0.0103553,0.409374997,0.2356249911
0.01035532,0.3468749971,0.2428124911
0.01035534,0.2531249971,0.2465624911
0.01035536,0.1437499971,0.2459374911
0.01035538,0.01874999716,0.2409374911
0.0103554,-0.07500000287,0.2321874911
0.01035542,-0.1531250029,0.2209374911
0.01035544,-0.153125003,0.2087499911
0.01035546,-0.09062500305,0.1981249911
0.01035548,-0.01250000307,0.1896874911
0.0103555,0.1124999969,0.1849999911
0.01035552,0.2218749969,0.1843749911
0.01035554,0.284374997,0.1862499911
0.01035556,0.331249997,0.1909374911
