0.01035146,0.03437499702,0.08693749398,0.02659406091
0.01035148,0.00312499702,0.08699999392,0.02659406091
0.0103515,-0.02812500298,0.08643749386,0.02659406091
0.01035152,-0.04375000298,0.0855624938,0.02659406091
0.01035154,-0.02812500298,0.08499999374,0.02659406091
0.01035156,-0.01250000298,0.08474999368,0.02659406091
0.01035158,0.01874999702,0.08512499362,0.02659406091
0.0103516,0.06562499702,0.08643749356,0.02659406091
0.01035162,0.128124997,0.0889999935,0.02659406091
0.01035164,0.143749997,0.09187499344,0.02659406091
0.01035166,0.190624997,0.09568749338,0.02659406091
0.01035168,0.159374997,0.09887499333,0.02659406091
0.0103517,0.112499997,0.1011249933,0.02659406091
0.01035172,0.06562499702,0.1024374932,0.02659406091
0.01035174,0.00312499702,0.1024999931,0.02659406091
0.01035176,-0.02812500298,0.1019374931,0.02659406091
0.01035178,-0.05937500298,0.100749993,0.02659406091
0.0103518,-0.05937500298,0.09956249297,0.02659406091
0.01035182,-0.04375000298,0.09868749291,0.02659406091
0.01035184,-0.01250000298,0.09843749285,0.02659406091
0.01035186,0.04999999701,0.09943749279,0.02659406091
0.01035188,0.143749997,0.1023124927,0.02599437338
0.0103519,0.159374997,0.1054999927,0.02571031085
0.01035192,0.190624997,0.1093124926,0.02574187332
0.01035194,0.190624997,0.1131249925,0.02640468579
0.01035196,0.174999997,0.1166249925,0.02738312326
0.01035198,0.128124997,0.1191874924,0.02867718573
0.010352,0.08124999703,0.1208124924,0.0298134357
0.01035202,0.01874999703,0.1211874923,0.03094968567
0.01035204,-0.04375000297,0.1203124923,0.03161249814
0.01035206,-0.07500000298,0.1188124922,0.03195968561
0.01035208,-0.09062500298,0.1169999921,0.03167562308
0.0103521,-0.07500000298,0.1154999921,0.03123374805
0.01035212,-0.02812500299,0.114937492,0.03079187302
0.01035214,0.04999999701,0.115937492,0.03034999799
0.01035216,0.09687499701,0.1178749919,0.03022374796
0.01035218,0.143749997,0.1207499918,0.03041312293
0.0103522,0.159374997,0.1239374918,0.0310759354
0.01035222,0.159374997,0.1271249917,0.03221218537
0.01035224,0.128124997,0.1296874917,0.03366406034
0.01035226,0.09687499703,0.1316249916,0.03511593531
0.01035228,0.04999999703,0.1326249915,0.03672562278
0.0103523,0.00312499703,0.1326874915,0.03786187275
0.01035232,-0.04375000297,0.1318124914,0.03884031022
0.01035234,-0.05937500298,0.1306249914,0.03918749769
0.01035236,-0.04375000298,0.1297499913,0.03921906016
0.01035238,-0.02812500298,0.1291874912,0.03877718513
0.0103524,0.00312499701,0.1292499912,0.0381774976
0.01035242,0.04999999701,0.1302499911,0.03789343507
0.01035244,0.09687499701,0.1321874911,0.03776718504
0.01035246,0.128124997,0.1340624911,0.03811437251
0.01035248,0.143749997,0.1368749911,0.03893499748
0.0103525,0.143749997,0.1403124911,0.04022905995
0.01035252,0.112499997,0.1434374911,0.04199655992
0.01035254,0.09687499702,0.1459374911,0.04376405989
0.01035256,0.04999999703,0.1471874911,0.04553155986
0.01035258,0.00312499703,0.1468749911,0.04714124733
0.0103526,-0.04375000297,0.1446874911,0.0482774973
0.01035262,-0.07500000297,0.1406249911,0.04894030977
0.01035264,-0.09062500298,0.1359374911,0.04897187224
0.01035266,-0.07500000299,0.1306249911,0.04852999721
0.01035268,-0.028125003,0.1268749911,0.04777249718
0.0103527,0.034374997,0.1253124911,0.04717280965
0.01035272,0.081249997,0.1256249911,0.04657312212
0.01035274,0.143749997,0.1284374911,0.04628905959
0.01035276,0.174999997,0.1324999911,0.04663624706
0.01035278,0.190624997,0.1374999911,0.04745687203
0.0103528,0.174999997,0.1421874911,0.048908747
0.01035282,0.112499997,0.1453124911,0.05067624697
0.01035284,0.04999999704,0.1465624911,0.05260155944
0.01035286,-0.01250000296,0.1453124911,0.05528437194
0.01035288,-0.07500000296,0.1409374911,0.05733593444
0.0103529,-0.09062500297,0.1359374911,0.05859843444
0.01035292,-0.09062500298,0.1303124911,0.05875624694
0.01035294,-0.05937500299,0.1253124911,0.05812499694
0.01035296,0.00312499699,0.1218749911,0.05654687194
0.01035298,0.06562499699,0.1206249911,0.05481093444
0.010353,0.128124997,0.1215624911,0.05339062194
0.01035302,0.190624997,0.1249999911,0.05228593444
0.01035304,0.206249997,0.1299999911,0.05212812194
0.01035306,0.190624997,0.1353124911,0.05275937194
0.01035308,0.143749997,0.1399999911,0.05465312194
0.0103531,0.06562499706,0.1428124911,0.05686249694
0.01035312,-0.02812500294,0.1428124911,0.05907187194
0.01035314,-0.09062500295,0.1399999911,0.06112343444
0.01035316,-0.137500003,0.1353124911,0.06238593444
0.01035318,-0.153125003,0.1293749911,0.06285937194
0.0103532,-0.106250003,0.1240624911,0.06289843438
0.01035322,-0.02812500302,0.1203124911,0.06245312182
0.01035324,0.06562499697,0.1190624911,0.06169218426
0.01035326,0.143749997,0.1199999911,0.0613937467
0.01035328,0.237499997,0.1237499911,0.06094843415
0.0103533,0.268749997,0.1290624911,0.06114530909
0.01035332,0.253124997,0.1349999911,0.06182655903
0.01035334,0.253124997,0.1412499911,0.06345468397
0.01035336,0.206249997,0.1462499911,0.06556718391
0.01035338,0.143749997,0.1496874911,0.06861562135
0.0103534,0.06562499706,0.1509374911,0.0716640588
0.01035342,0.01874999705,0.1503124911,0.07408124624
0.01035344,-0.04375000294,0.1474999911,0.07647655868
0.01035346,-0.07500000296,0.1434374911,0.07822968362
0.01035348,-0.09062500297,0.1387499911,0.07979218356
0.0103535,-0.059375003,0.1346874911,0.08041874601
0.01035352,-0.028125003,0.1318749911,0.08056093345
0.01035354,0.04999999697,0.1309374911,0.08086093339
0.01035356,0.128124997,0.1324999911,0.08116093333
